index,ID,Numax,Numax_err,Dnu_median_all,Dnu_median_all_err,Dnu_lin_all,Dnu_lin_all_err,Dnu_median,Dnu_median_err,Dnu_lin_m,Dnu_lin_m_err,q0,q1,q2,d02,d02_err,lw,lw_err,Amax,Aw,Ah,Amax_err,Aw_err,Ah_err,Amax2,Aw2,Ah2,Amax2_err,Aw2_err,Ah2_err
30,10849541,20.521609611366106,0.9980064895492816,2.8480648232525585,0.007735830447685117,2.831525568570844,0.007033936029526237,2.795861754709117,0.015646935928547212,2.799637729201093,0.005195993820829769,0.0318577220396146,2.704444244495443,16.97393403951058,0.4179742323852409,0.04273556196048002,-3.0056171118112225,0.4353934056698908,19.970141369937494,3.600509656843933,79369924.42189404,0.6627026574258189,1.0463856084312557,19882910.831444718,20.5202190956918,2.5172077178183696,89287164.94969565,0.5653070519104796,1.1094686101938642,28760993.58495224
31,10718491,46.99658777652125,1.7000865592094845,5.054107932462582,0.013763854460485902,5.027094720624552,0.006754158545955154,5.041933523121411,0.016725946862162222,5.017818038223918,0.007622561861427828,0.04375265728384817,4.765221800837855,35.85048422052188,0.6716005014806115,0.04405029867449631,-2.3008268855500846,0.5807292324429947,46.85151600733596,9.364239389011622,-2272330.017841403,0.957466261511044,1.1087258016703687,352234.2149122505,46.889605165245975,7.901576997511255,-1725709.3399906205,0.875219963774895,1.134043222577917,404545.60695682245
32,10653383,39.49685483534816,0.4004566074432465,4.456911453968896,0.016730688556821582,4.470930106639367,0.006634354847421274,4.418016342593159,0.021229995123884314,4.347708467904075,0.010584994808287765,0.04925780183673631,4.175677408935176,30.993835106092988,0.6275894810278402,0.1532962088622127,-2.230122626855436,0.6999254121070018,37.894526260845794,6.044986447488535,-3707389.0749834646,0.8298199303502305,1.749521233856654,848789.1708438654,35.68960017232255,4.624497556897519,-1535597.821687494,1.7426202698259454,6.611698193626745,670925.1499168678
33,11074543,55.797356274115636,1.9167493097638284,6.084049357914083,0.012174240365555271,6.067507175114513,0.004794182415997531,6.024732209695269,0.016492745324405554,6.027844492880266,0.006164379157988256,0.05657601129410604,5.728570685885295,43.05939078121003,0.8184371337238829,0.10889449371790723,-2.5318507223692315,0.6284443212030704,55.38274050397429,6.719372916094509,-2635642.7419200954,0.580163895083068,1.5571469732243572,669610.1994296927,55.6514260617635,11.023997612407808,-1062481.3510156008,1.132076023643408,1.6010005959801934,166928.82894156818
34,11019954,33.32337152902872,0.2918799217999198,4.200325225066628,0.05253532563285722,4.180295383093757,0.014353432906519152,4.235075436198983,0.02909276730985774,4.206265084860707,0.011982754196625695,0.030175169388773633,4.030642145333358,25.021087822674225,0.6984176946080431,0.12102841264312937,-2.016820425079687,0.20645640678645027,33.67983866183228,7.224480625078177,5989065.048120794,1.325275772944119,2.5312494031334483,1909475.9424396895,35.35241984288551,4.756644516465908,3585955.178488632,3.4205734184340746,4.077324569999941,2190322.082817108
35,11020211,105.47796721770442,0.014810083508050019,9.958431203230731,0.014452365143585085,9.935393263405574,0.007815097062574744,9.925476504690252,0.021107461728550325,9.884033622303111,0.007510877752808581,0.061450081060950276,9.565229235644335,81.62202437448556,1.3125293627727501,0.06889849474292264,-1.874289084909212,0.4596387171989077,102.74825786313141,11.698911447173904,-335865.485546179,1.1747289647821848,2.1131456706970666,73009.71439411337,105.30221858926134,14.805741885598156,-173879.86832348868,1.5556387228101505,2.5565705303193917,30895.356274135225
36,10910802,21.907986956857208,0.8037907083872972,3.0667664181049785,0.031945883434578166,3.0446340877641074,0.014483408014295358,3.0569204277630355,0.028494978635204275,3.0256137596676265,0.009477563313553126,0.030797285013721677,2.920437272395638,18.029913855462596,0.48997202831487385,0.04033368327012653,-2.355765123548021,0.2123462031755481,18.187070838139082,7.19504886967052,62084650.767832406,3.9096513368254633,3.040500648154954,21588065.818424497,23.261326555792035,2.1311231364335894,-37054646.13143043,1.2032850967916657,1.752083042537389,62317039.65284129
37,11075908,37.13513988062122,14.36268551534333,4.350131149531315,0.026410824341509497,4.318241814759622,0.009544322638694834,4.36218299927954,0.027944202565523647,4.289930820209673,0.008056247931570767,0.027155338583462977,4.156149174326721,25.943311149033324,0.6324255205898837,0.035023749491541016,-2.1349500066234723,0.6925559237933122,34.87849502318208,6.550189944764053,-5635830.540409442,0.9174742101366852,1.395811255922026,1074032.7832852914,35.55135401352963,4.897783405358448,-4052549.2778977295,0.764368232171598,1.4385217286695575,1518031.9541798816
38,10966458,31.17251421674053,2.0020495812721597,3.9880322908607617,0.01426089622422045,3.9553448615265983,0.010469266648291389,4.00364075893771,0.014593801004931201,4.003095998581426,0.009345471300374107,0.021564945143136373,3.847729332150828,23.767500988787344,0.6466834515006656,0.052114432175568916,-2.2814455442718904,0.17535805823130485,31.942817151532672,5.253631273591587,-23819969.270949237,0.8551620624439051,2.071666016832384,7557334.7181620635,32.39060820119683,4.295626885402047,10931958.937523533,0.8169087705710674,1.2637856326409806,29717159.644522205
39,10910674,34.79152987130077,1.5415923944137495,4.052990259501792,0.008963392443367559,4.044363762284373,0.006576363632927669,4.025930932261744,0.01626915552385307,4.009060745917438,0.005761690347068077,0.033080006610635315,3.8466392233110356,24.730801650883137,0.537426832381783,0.05172475124671452,-2.5181055992511068,0.6076141874022304,33.846515421874074,5.775589785673237,-11282506.67586565,0.7396432688099517,1.287004379683579,2425534.1623998685,35.21180192259672,6.4008058919488935,6641600.812096136,0.7482530807172335,1.1110606986768137,1497815.1160826033
